test-contract:tests/test_claude_code_sdk_driver.py	tests/test_claude_code_sdk_driver.py	tests/test_claude_code_sdk_driver.py	test_contract
test-contract:tests/test_compressor_layer5.py	tests/test_compressor_layer5.py	tests/test_compressor_layer5.py	test_contract
test-contract:tests/test_credential_env_routes.py	tests/test_credential_env_routes.py	tests/test_credential_env_routes.py	test_contract
test-contract:tests/test_data_access.py	tests/test_data_access.py	tests/test_data_access.py	test_contract
test-contract:tests/test_data_scheduler.py	tests/test_data_scheduler.py	tests/test_data_scheduler.py	test_contract
test-contract:tests/test_db_backend.py	tests/test_db_backend.py	tests/test_db_backend.py	test_contract
test-contract:tests/test_db_backend_retired_pg_sa.py	tests/test_db_backend_retired_pg_sa.py	tests/test_db_backend_retired_pg_sa.py	test_contract
test-contract:tests/test_db_backend_retired_prices.py	tests/test_db_backend_retired_prices.py	tests/test_db_backend_retired_prices.py	test_contract
test-contract:tests/test_detailed_financials.py	tests/test_detailed_financials.py	tests/test_detailed_financials.py	test_contract
test-contract:tests/test_eir006_retired_data_boundaries.py	tests/test_eir006_retired_data_boundaries.py	tests/test_eir006_retired_data_boundaries.py	test_contract
test-contract:tests/test_financial_datasets.py	tests/test_financial_datasets.py	tests/test_financial_datasets.py	test_contract
test-contract:tests/test_finnhub_ingestion.py	tests/test_finnhub_ingestion.py	tests/test_finnhub_ingestion.py	test_contract
test-contract:tests/test_fred_ingestion.py	tests/test_fred_ingestion.py	tests/test_fred_ingestion.py	test_contract
test-contract:tests/test_freshness.py	tests/test_freshness.py	tests/test_freshness.py	test_contract
test-contract:tests/test_fundamentals_cache.py	tests/test_fundamentals_cache.py	tests/test_fundamentals_cache.py	test_contract
test-contract:tests/test_fundamentals_sec_cache.py	tests/test_fundamentals_sec_cache.py	tests/test_fundamentals_sec_cache.py	test_contract
test-contract:tests/test_ibkr_gateway_lock.py	tests/test_ibkr_gateway_lock.py	tests/test_ibkr_gateway_lock.py	test_contract
test-contract:tests/test_job_runs.py	tests/test_job_runs.py	tests/test_job_runs.py	test_contract
